Agente,Ponto / Grupo,Data,Hora,Ativa C (kWh),Ativa G (kWh),Qualidade,Origem
ABRANJO I,RSECZSUABJ-02 (L),11/01/2020,14,0,2926.16,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),11/01/2020,15,0,2917.34,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),11/01/2020,16,0,2907.80,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),11/01/2020,17,0,2902.28,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),11/01/2020,18,0,2899.74,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),11/01/2020,19,0,2899.85,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),11/01/2020,20,0,2906.02,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),11/01/2020,21,0,2911.28,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),11/01/2020,22,0,2913.19,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),11/01/2020,23,0,2911.41,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),11/01/2020,24,0,2913.79,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,1,1.207,2562.71,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,2,0,2883.43,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,3,0,2888.48,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,4,0,2906.34,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,5,0,2923.48,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,6,0,2924.03,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,7,0,2914.16,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,8,0,2541.51,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,9,0,3243.27,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,10,0,4221.38,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,11,0,4222.38,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,12,0,4215.57,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,13,0,4212.74,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,14,0,4210.27,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,15,0,4075.46,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,16,0,4044.45,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,17,0,4042.84,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,18,0,4042.16,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,19,0,4043.58,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,20,0,4044.16,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,21,0,4046.15,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,22,0,4051.20,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,23,0,4056.93,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),12/01/2020,24,0,4057.66,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,1,0,3966.08,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,2,0,3732.84,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,3,0,3672.95,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,4,0,3523.95,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,5,0,2222.77,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,6,0,2380.24,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,7,0,2738.55,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,8,0,2458.00,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,9,0,2227.92,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,10,0,2232.87,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,11,0,2229.80,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,12,0,2342.47,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,13,0,2572.74,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,14,0,2541.50,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,15,0,2394.30,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,16,0,2370.80,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,17,0,2219.67,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,18,0,2219.31,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,19,0,2215.72,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,20,0,2220.26,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,21,0,2218.92,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,22,0,2220.95,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,23,0,2222.32,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),13/01/2020,24,0,2224.24,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,1,0,1212.67,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,2,0,1356.08,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,3,0,1352.54,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,4,0,1352.71,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,5,0,1351.05,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,6,0,1351.31,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,7,0,1353.36,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,8,0.637,1274.19,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,9,0,2002.41,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,10,0,2641.54,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,11,0,2639.30,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,12,0,2637.59,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,13,0.452,1827.34,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,14,0,2367.75,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,15,0,2274.97,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,16,0,1090.48,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,17,0,1129.37,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,18,1.892,1121.99,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,19,0,1342.78,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,20,0,1343.81,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,21,0,1347.40,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,22,0,1354.57,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,23,0,1358.34,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),14/01/2020,24,0,1359.13,Completo,INSPEÇÃO LÓGICA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,1,0,1358.84,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,2,0,1359.48,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,3,0,1359.90,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,4,0,1360.62,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,5,0,1361.03,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,6,0,1361.76,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,7,0,1358.04,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,8,0,1359.28,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,9,0,1358.80,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,10,0,1354.77,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,11,0,1353.45,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,12,0,1351.63,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,13,0,2103.15,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,14,0,2465.77,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,15,0,2467.80,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,16,0.004,1760.12,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,17,1.618,330.406,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,18,0.835,2359.15,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,19,2.631,1864.14,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,20,0,2214.99,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,21,1.123,1428.21,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,22,0,1237.84,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,23,0,1244.84,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),15/01/2020,24,0,1333.79,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,1,0,1333.40,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,2,0,1333.88,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,3,0,1335.09,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,4,0,1334.73,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,5,0,1336.06,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,6,0,1337.79,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,7,0,1339.74,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,8,0,1338.64,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,9,0.681,1277.36,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,10,0,1339.16,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,11,0,1340.25,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,12,0,1339.15,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,13,0,1336.03,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,14,0,1334.95,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,15,0,1333.68,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,16,0,1331.77,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,17,0,1993.56,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,18,0,2195.17,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,19,0,2216.56,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,20,0,2219.52,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,21,0,2220.04,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,22,0,2225.88,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,23,0,2228.89,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),16/01/2020,24,0,2236.16,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,1,0,2242.70,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,2,0,2249.25,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,3,0,1484.85,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,4,0,1073.88,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,5,0,1070.11,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,6,0.482,1010.40,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,7,0,1297.38,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,8,0,1404.69,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,9,0,1456.72,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,10,0,1550.60,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,11,0,1552.49,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,12,0,1554.31,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,13,0,1554.06,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,14,0,1554.03,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,15,0,1552.52,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,16,0,1431.23,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,17,0,1325.74,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,18,0,1325.02,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,19,0,1319.14,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,20,0,1319.43,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,21,0,1324.17,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,22,0,1327.25,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,23,0,1325.14,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),17/01/2020,24,0,1323.72,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,1,0,1322.88,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,2,0,1322.86,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,3,0,1321.52,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,4,0,1321.10,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,5,0,1321.33,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,6,0,1323.13,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,7,0,1179.15,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,8,0,1151.92,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,9,0,1151.13,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,10,0,1148.89,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,11,0,1150.20,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,12,0,1150.50,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,13,0,1149.41,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,14,0,1145.78,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,15,0,1143.98,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,16,0,1142.50,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,17,0,1138.63,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,18,0,1140.19,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,19,0,1141.92,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,20,0,1143.29,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,21,0,1145.68,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,22,0,1151.42,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,23,0,1154.95,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),18/01/2020,24,0,1152.10,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,1,0,1152.60,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,2,0,1148.66,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,3,0,1145.25,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,4,0,1144.42,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,5,0,1108.24,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,6,0,1052.33,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,7,0,1052.37,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,8,0,1056.37,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,9,0,1060.47,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,10,0,1061.14,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,11,0,1060.96,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,12,0,1058.90,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,13,0,1056.74,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,14,0,1054.93,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,15,0,1055.57,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,16,0,1053.18,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,17,0,1050.77,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,18,0,1049.73,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,19,0,1049.58,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,20,0,1049.16,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,21,0,1050.58,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,22,0,1051.91,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,23,0,1048.22,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),19/01/2020,24,0,1048.29,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,1,0,1049.52,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,2,0,1051.46,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,3,0,1051.48,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,4,0,1053.07,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,5,0,1054.35,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,6,0,1056.17,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,7,0,1058.02,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,8,0,1058.79,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,9,0,1058.15,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,10,0,1055.62,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,11,0,1054.52,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,12,0,1053.99,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,13,0,1053.50,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,14,0,1052.35,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,15,0,1051.75,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,16,0,1050.45,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,17,0,1050.10,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,18,0,1053.14,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,19,0,1048.95,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,20,0,1044.11,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,21,0,1047.49,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,22,0,1006.37,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,23,0,964.473,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),20/01/2020,24,0,956.902,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,1,0,957.567,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,2,0,960.351,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,3,0,960.5,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,4,0,959.118,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,5,0,960.056,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,6,0,959.913,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,7,0,989.827,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,8,0,1008.72,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,9,0,1009.62,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,10,0,1011.73,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,11,0,1009.98,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,12,0,1007.49,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,13,0,1004.96,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,14,0,1006.85,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,15,0,1007.76,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,16,1.35,895.104,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,17,0,1011.84,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,18,0,1009.97,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,19,0,1340.76,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,20,0,1618.71,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,21,0,1642.56,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,22,0,1642.95,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,23,0,1641.90,Completo,COLETA DIÁRIA
ABRANJO I,RSECZSUABJ-02 (L),21/01/2020,24,0,1999.52,Completo,COLETA DIÁRIA
